"column_C_ID_TICKET","column_C_REPORTED_DATE","column_C_SUMMARY","column_C_WITEL","column_C_WORK_ZONE","column_C_PERANGKAT"
"INC18611196","2024-11-03 06:35:04","[SQM PROACTIVE GAMAS] [ODP-UBU-FA/27]| IboosterG_33921730586663","SINGARAJA","UBU","ODP-UBU-FA/27"
"INC18610613","2024-11-03 06:05:08","[SQM PROACTIVE GAMAS] [ODP-IJK-FCK/9]| IboosterG_7911730586626","SURABAYA SELATAN","IJK","ODP-IJK-FCK/9"
"INC18610732","2024-11-03 06:05:08","[SQM PROACTIVE GAMAS] [ODP-PME-FBE/41,ODP-PME-FBE/5]| IboosterG_8921730586768","MADURA","PME","ODP-PME-FBE/41,ODP-PME-FBE/5"
"INC18610731","2024-11-03 06:05:08","[SQM PROACTIVE GAMAS] [ODP-DMO-FMT/92]| IboosterG_7911730586772","SURABAYA SELATAN","DMO","ODP-DMO-FMT/92"
"INC18610540","2024-11-03 05:50:07","[SQM PROACTIVE GAMAS] [ODP-TUR-FT/7]| IboosterG_6911730585749","MALANG","TUR","ODP-TUR-FT/7"
"INC18610082","2024-11-03 05:36:00","[SQM PROACTIVE GAMAS] [ODP-BBE-FAC/24,ODP-BBE-FAC/22]| IboosterG_8911730585053","SURABAYA UTARA","BBE","ODP-BBE-FAC/24,ODP-BBE-FAC/22"
"INC18610081","2024-11-03 05:35:59","[SQM PROACTIVE GAMAS] [ODP-DMO-FMT/46]| IboosterG_8911730584840","SURABAYA SELATAN","DMO","ODP-DMO-FMT/46"
"INC18609831","2024-11-03 05:35:57","[SQM PROACTIVE GAMAS] [ODP-TUL-FX/28]| IboosterG_44911730585082","KEDIRI","TUL","ODP-TUL-FX/28"
"INC18609506","2024-11-03 05:05:39","[SQM PROACTIVE GAMAS] [ODP-DMO-FQK/44,ODP-DMO-FQK/45]| IboosterG_8941730583032","SURABAYA SELATAN","DMO","ODP-DMO-FQK/44,ODP-DMO-FQK/45"
"INC18609505","2024-11-03 05:05:39","[SQM PROACTIVE GAMAS] [ODP-DMO-FQK/43,ODP-DMO-FQK/42]| IboosterG_8931730583032","SURABAYA SELATAN","DMO","ODP-DMO-FQK/43,ODP-DMO-FQK/42"
"INC18609504","2024-11-03 05:05:39","[SQM PROACTIVE GAMAS] [ODP-DMO-FQK/38,ODP-DMO-FQK/39,ODP-DMO-FQK/36]| IboosterG_8921730583032","SURABAYA SELATAN","DMO","ODP-DMO-FQK/38,ODP-DMO-FQK/39,ODP-DMO-FQK/36"
"INC18609503","2024-11-03 05:05:38","[SQM PROACTIVE GAMAS] [ODP-UBN-FK/51]| IboosterG_33911730579419","DENPASAR","UBN","ODP-UBN-FK/51"
"INC18609327","2024-11-03 05:05:38","[SQM PROACTIVE GAMAS] [ODP-SNT-FA/76,ODP-SNT-FA/74,ODP-SNT-FA/75]| IboosterG_6911730583105","KEDIRI","SNT","ODP-SNT-FA/76,ODP-SNT-FA/74,ODP-SNT-FA/75"
"INC18609064","2024-11-03 04:50:08","[SQM PROACTIVE GAMAS] [ODP-GDG-FN/74]| IboosterG_6911730582401","MALANG","GDG","ODP-GDG-FN/74"
"INC18608763","2024-11-03 04:35:05","[SQM PROACTIVE GAMAS] [ODP-MNZ-FA/47]| IboosterG_44911730581310","MADIUN","MNZ","ODP-MNZ-FA/47"
"INC18608638","2024-11-03 04:35:05","[SQM PROACTIVE GAMAS] [ODP-MNZ-FA/26]| IboosterG_44921730581297","MADIUN","MNZ","ODP-MNZ-FA/26"
"INC18608637","2024-11-03 04:35:05","[SQM PROACTIVE GAMAS] [ODP-MNZ-FA/19]| IboosterG_44921730581270","MADIUN","MNZ","ODP-MNZ-FA/19"
"INC18608636","2024-11-03 04:35:04","[SQM PROACTIVE GAMAS] [ODP-MNZ-FA/49]| IboosterG_44911730581297","MADIUN","MNZ","ODP-MNZ-FA/49"
"INC18608338","2024-11-03 04:05:04","[SQM PROACTIVE GAMAS] [ODP-PBL-FA/39]| IboosterG_9911730579525","PASURUAN","PBL","ODP-PBL-FA/39"
"INC18607681","2024-11-03 03:35:09","[SQM PROACTIVE GAMAS] [ODP-SDA-FGF/20]| IboosterG_7931730577895","SIDOARJO","SDA","ODP-SDA-FGF/20"
"INC18607725","2024-11-03 03:35:07","[SQM PROACTIVE GAMAS] [ODP-PAE-FH/8,ODP-PAE-FH/5]| IboosterG_44961730577748","KEDIRI","PAE","ODP-PAE-FH/8,ODP-PAE-FH/5"
"INC18607678","2024-11-03 03:35:07","[SQM PROACTIVE GAMAS] [ODP-PAE-FH/38,ODP-PAE-FH/37]| IboosterG_44951730577748","KEDIRI","PAE","ODP-PAE-FH/38,ODP-PAE-FH/37"
"INC18607676","2024-11-03 03:35:07","[SQM PROACTIVE GAMAS] [ODP-PAE-FH/4]| IboosterG_44911730577748","KEDIRI","PAE","ODP-PAE-FH/4"
"INC18607677","2024-11-03 03:35:07","[SQM PROACTIVE GAMAS] [ODP-PAE-FH/1,ODP-PAE-FH/3,ODP-PAE-FH/2]| IboosterG_44921730577748","KEDIRI","PAE","ODP-PAE-FH/1,ODP-PAE-FH/3,ODP-PAE-FH/2"
"INC18606724","2024-11-03 02:50:06","[SQM PROACTIVE GAMAS] [ODP-BBE-FAC/4]| IboosterG_8911730575335","SURABAYA UTARA","BBE","ODP-BBE-FAC/4"
"INC18606552","2024-11-03 02:50:05","[SQM PROACTIVE GAMAS] [ODP-SGR-FC/56]| IboosterG_33921730572317","SINGARAJA","SGR","ODP-SGR-FC/56"
"INC18606232","2024-11-03 02:35:03","[SQM PROACTIVE GAMAS] [ODP-KRK-FC/1]| IboosterG_44911730574095","MADIUN","KRK","ODP-KRK-FC/1"
"INC18605589","2024-11-03 02:05:06","[SQM PROACTIVE GAMAS] [ODP-KLJ-FW/40]| IboosterG_6961730572499","MALANG","KLJ","ODP-KLJ-FW/40"
"INC18605585","2024-11-03 02:05:05","[SQM PROACTIVE GAMAS] [ODP-TUL-FL/78]| IboosterG_44911730571670","KEDIRI","TUL","ODP-TUL-FL/78"
"INC18604768","2024-11-03 01:35:05","[SQM PROACTIVE GAMAS] [ODP-PME-FFA/28]| IboosterG_8911730570567","MADURA","PME","ODP-PME-FFA/28"
"INC18602007","2024-11-03 00:05:05","[SQM PROACTIVE GAMAS] [ODP-KLM-FAS/30]| IboosterG_339111730562323","DENPASAR","KLM","ODP-KLM-FAS/30"
"INC18601992","2024-11-02 23:58:20","(REPAIR) TRA T3: Termonitor Alarm LOS SKSO Ruas Gresik - Lamongan","SURABAYA UTARA","GSK",""
"INC18601807","2024-11-02 23:50:05","[SQM PROACTIVE GAMAS] [ODP-KLM-FBB/9]| IboosterG_33911730562417","DENPASAR","KLM","ODP-KLM-FBB/9"
"INC18601344","2024-11-02 23:35:04","[SQM PROACTIVE GAMAS] [ODP-BEJ-FR/13,ODP-BEJ-FR/14,ODP-BEJ-FR/15]| IboosterG_7911730563369","SIDOARJO","BEJ","ODP-BEJ-FR/13,ODP-BEJ-FR/14,ODP-BEJ-FR/15"
"INC18599984","2024-11-02 22:50:04","[SQM PROACTIVE GAMAS] [ODP-MYR-FPA/4]| IboosterG_7911730560597","SURABAYA SELATAN","MYR","ODP-MYR-FPA/4"
"INC18598498","2024-11-02 22:05:04","[SQM PROACTIVE GAMAS] [ODP-KPN-FG/3]| IboosterG_42911730555107","NTT","KPN","ODP-KPN-FG/3"
"INC18596688","2024-11-02 21:05:06","[SQM PROACTIVE GAMAS] [ODP-BLB-FQ/36,ODP-BLB-FQ/34]| IboosterG_6911730554298","MALANG","BLB","ODP-BLB-FQ/36,ODP-BLB-FQ/34"
"INC18596438","2024-11-02 20:46:36","GAMAS R5 | ACCESS | DISTRIBUSI | RABASAN | SAMBUNG TEMPORER | DS-MTR-FE-26-01 | MATARAM | (EST 02/11/2024 24:00) | ODC-MTR-FDP | GPON03-D5-MTR-5KKR [1/12] | (PIC FATHUL HIMNI 6282341019444)","NTB","MTR","ODP-MTR-FDP/29,ODP-MTR-FDP/28,ODC-MTR-FDP,DS-MTR-FE-26-01/01-01"
"INC18595813","2024-11-02 20:22:30","GAMAS R5 | ACCESS | GPON | AKIBAT HEWAN | GANTI PATCHCORE | KALITIDU | (EST 02/11/2024 23:30) | GPON00-D5-KDU-3 | 172.27.140.51 | (PIC CITRA VIOLITA 081222919594)","MADIUN","KDU","GPON00-D5-KDU-3"
"INC18595322","2024-11-02 20:05:05","[SQM PROACTIVE GAMAS] [ODP-SDA-FHG/59]| IboosterG_7911730550732","SIDOARJO","SDA","ODP-SDA-FHG/59"
"INC18595282","2024-11-02 20:05:05","[SQM PROACTIVE GAMAS] [ODP-KLJ-FW/20]| IboosterG_6911730550797","MALANG","KLJ","ODP-KLJ-FW/20"
"INC18595079","2024-11-02 20:00:40","GAMAS R5 | ACCESS | ODP | AKIBAT HEWAN  | SAMBUNG ULANG INDUK ODP  | ODP-LMJ-FL/64 | LUMAJANG | (EST 02/11/2024 23:00) | GPON01-D5-LMJ-3 [17/5] | (PIC AHMAD MUJIB +62821149576)","PASURUAN","LMJ","ODP-LMJ-FL/64"
"INC18595197","2024-11-02 19:50:23","[SQM PROACTIVE GAMAS] [ODP-IJK-FHG/12]| IboosterG_7911730549791","SURABAYA SELATAN","IJK","ODP-IJK-FHG/12"
"INC18595047","2024-11-02 19:50:23","[SQM PROACTIVE GAMAS] [ODP-PME-FBL/58,ODP-PME-FBBL/16]| IboosterG_8911730549779","MADURA","PME","ODP-PME-FBL/58,ODP-PME-FBBL/16"
"INC18595044","2024-11-02 19:50:22","[SQM PROACTIVE GAMAS] [ODP-GER-FAM/7]| IboosterG_40911730547002","NTB","GER","ODP-GER-FAM/7"
"INC18595196","2024-11-02 19:50:21","[SQM PROACTIVE GAMAS] [ODP-GIN-FB/63]| IboosterG_33911730547050","SINGARAJA","GIN","ODP-GIN-FB/63"
"INC18594670","2024-11-02 19:45:14","[SQM GAMAS] [GPON00-D5-KDU-3172.27.140.51] | OLT [SUSPECT RCA: PON PORT DOWN] | IboosterO_1730550428967698","MADIUN","KDU","GPON00-D5-KDU-3"
"INC18594521","2024-11-02 19:35:07","[SQM PROACTIVE GAMAS] [ODP-KBS-FF/51]| IboosterG_9911730548868","JEMBER","KBS","ODP-KBS-FF/51"
"INC18594398","2024-11-02 19:35:06","[SQM PROACTIVE GAMAS] [ODP-KML-FAC/28]| IboosterG_8911730548890","MADURA","KML","ODP-KML-FAC/28"
"INC18594399","2024-11-02 19:35:06","[SQM PROACTIVE GAMAS] [ODP-SPG-FF/53]| IboosterG_8911730548925","MADURA","SPG","ODP-SPG-FF/53"
"INC18594520","2024-11-02 19:35:06","[SQM PROACTIVE GAMAS] [ODP-SPG-FF/59,ODP-SPG-FF/58]| IboosterG_8921730548925","MADURA","SPG","ODP-SPG-FF/59,ODP-SPG-FF/58"
"INC18594401","2024-11-02 19:35:06","[SQM PROACTIVE GAMAS] [ODP-SPG-FF/62]| IboosterG_8931730548925","MADURA","SPG","ODP-SPG-FF/62"
"INC18594397","2024-11-02 19:35:05","[SQM PROACTIVE GAMAS] [ODP-GIN-FB/69]| IboosterG_33931730547050","SINGARAJA","GIN","ODP-GIN-FB/69"
"INC18594396","2024-11-02 19:35:05","[SQM PROACTIVE GAMAS] [ODP-GIN-FB/64]| IboosterG_33921730547050","SINGARAJA","GIN","ODP-GIN-FB/64"
"INC18594310","2024-11-02 19:22:10","GAMAS R5 | ACCESS | ODP | PATCHCORD | CHANGE PORT DI ODC | ODP-PYA-FAK/45 | PRAYA | (EST 02/11/2024 22:00) | GPON00-D5-PYA-3 [8/15] | (PIC FATHUL HIMNI 6282341019444)","NTB","PRY","ODP-PYA-FAK/45"
"INC18593612","2024-11-02 19:05:08","[SQM PROACTIVE GAMAS] [ODP-WGI-FA/65]| IboosterG_6911730547091","KEDIRI","WGI","ODP-WGI-FA/65"
"INC18593503","2024-11-02 18:50:08","[SQM PROACTIVE GAMAS] [ODP-MMN-FK/36]| IboosterG_33911730543436","DENPASAR","MMN","ODP-MMN-FK/36"
"INC18592768","2024-11-02 18:35:04","[SQM PROACTIVE GAMAS] [ODP-BIM-FAL/4]| IboosterG_40931730542534","NTB","BIM","ODP-BIM-FAL/4"
"INC18592742","2024-11-02 18:27:36","GAMAS R5 | ACCESS | DISTRIBUSI | RABASAN | PENYAMBUNGAN | DS-PYA-FE-04-03-01 | PRAYA | (EST 02/11/2024 22:00) | ODC-PYA-FAH | GPON00-D5-PYA-3 [7/9] | (PIC FATHUL HIMNI 6282341019444)","NTB","PRY","ODP-PYA-FAH/26,ODP-PYA-FAH/28,ODP-PYA-FAH/25,ODP-PYA-FAH/27,ODC-PYA-FAH,DS-PYA-FE-04-03-01/02-01"
"INC18591932","2024-11-02 18:05:08","[SQM PROACTIVE GAMAS] [ODP-MLG-FBU/7]| IboosterG_6911730543432","MALANG","MLG","ODP-MLG-FBU/7"
"INC18591821","2024-11-02 18:05:08","[SQM PROACTIVE GAMAS] [ODP-SDA-FG/41]| IboosterG_7921730543520","SIDOARJO","SDA","ODP-SDA-FG/41"
"INC18591819","2024-11-02 18:05:07","[SQM PROACTIVE GAMAS] [ODP-GGR-FC/19]| IboosterG_44981730543505","MADIUN","GGR","ODP-GGR-FC/19"
"INC18591818","2024-11-02 18:05:06","[SQM PROACTIVE GAMAS] [ODP-UBN-FBP/19]| IboosterG_339141730540714","DENPASAR","UBN","ODP-UBN-FBP/19"
"INC18591610","2024-11-02 17:50:04","[SQM PROACTIVE GAMAS] [ODP-LBO-FV/1]| IboosterG_42911730539807","NTT","LBO","ODP-LBO-FV/1"
"INC18591453","2024-11-02 17:49:44","GAMAS R5 | ACCESS | FEEDER | AKIBAT POHON | SAMBUNG TEMPORER | FE-TET-01-02 | TENTE | (EST 02/11/2024 03:00) | ODC-TET-FAE |GPON02-D5-TET-3 [3/5 , 3/6 , 3/7 , 3/8 , 3/9 , 3/10 , 3/11 , 3/12 , 2/8]; GPON01-D5-TET-3 [4/1 , 4/4 , 4/5 , 4/9 , 4/10 , 4/11 , 4/16 , 5/5 , 5/11] | KU 24 CORE (PIC:FATHUL HIMNI 6282341019444)","NTB","TET","ODC-TET-FAE,FE-TET-01-01"
"INC18591147","2024-11-02 17:39:14","GAMAS R5 | ACCESS | DISTRIBUSI | RABASAN | PENYAMBUNGAN | DS-NGR-FE-01-03/01-01 | NEGARA | (EST 02/11/2024 20:30) | ODC-NGR-FA | GPON02-D5-NGR-3 [13/12] GPON02-D5-NGR-3 [2/6] | (PIC BAGUS PRAMANA NUGRAHA +6282132533351)","SINGARAJA","NGR","ODC-NGR-FA,ODP-NGR-FA/02,ODP-NGR-FA/19,ODP-NGR-FA/03,DS-NGR-FE-01-03/01-01"
"INC18590776","2024-11-02 17:35:08","[SQM PROACTIVE GAMAS] [ODP-SPG-FP/1]| IboosterG_89111730541722","MADURA","SPG","ODP-SPG-FP/1"
"INC18590996","2024-11-02 17:35:08","[SQM PROACTIVE GAMAS] [ODP-DMO-FPH/48]| IboosterG_7911730541772","SURABAYA SELATAN","DMO","ODP-DMO-FPH/48"
"INC18589751","2024-11-02 17:05:05","[SQM PROACTIVE GAMAS] [ODP-GDA-FAU/35,ODP-GDA-FAU/36]| IboosterG_7911730539904","SIDOARJO","GDA","ODP-GDA-FAU/35,ODP-GDA-FAU/36"
"INC18589752","2024-11-02 17:05:05","[SQM PROACTIVE GAMAS] [ODP-GDA-FAU/41,ODP-GDA-FAU/40,ODP-GDA-FAU/42]| IboosterG_7931730539906","SIDOARJO","GDA","ODP-GDA-FAU/41,ODP-GDA-FAU/40,ODP-GDA-FAU/42"
"INC18589413","2024-11-02 16:50:24","[SQM PROACTIVE GAMAS] [ODP-SKP-FA/34]| IboosterG_9911730538942","PASURUAN","SKP","ODP-SKP-FA/34"
"INC18589412","2024-11-02 16:50:23","[SQM PROACTIVE GAMAS] [ODP-PRG-FAC/14]| IboosterG_8911730538944","MADURA","PRG","ODP-PRG-FAC/14"
"INC18589405","2024-11-02 16:50:22","[SQM PROACTIVE GAMAS] [ODP-MLG-FBU/66]| IboosterG_6931730538991","MALANG","MLG","ODP-MLG-FBU/66"
"INC18589550","2024-11-02 16:50:20","[SQM PROACTIVE GAMAS] [ODP-MLG-FBU/60]| IboosterG_6911730538991","MALANG","MLG","ODP-MLG-FBU/60"
"INC18589538","2024-11-02 16:50:13","[SQM PROACTIVE GAMAS] [ODP-UBN-FAR/10]| IboosterG_33941730536218","DENPASAR","UBN","ODP-UBN-FAR/10"
"INC18588732","2024-11-02 16:35:09","[SQM PROACTIVE GAMAS] [ODP-KBL-FAV/22]| IboosterG_8911730538335","SURABAYA UTARA","KBL","ODP-KBL-FAV/22"
"INC18588729","2024-11-02 16:35:08","[SQM PROACTIVE GAMAS] [ODP-SPJ-FAZ/4]| IboosterG_7911730538094","SIDOARJO","SPJ","ODP-SPJ-FAZ/4"
"INC18588589","2024-11-02 16:35:08","[SQM PROACTIVE GAMAS] [ODP-SPJ-FAZ/43]| IboosterG_7911730538181","SIDOARJO","SPJ","ODP-SPJ-FAZ/43"
"INC18588588","2024-11-02 16:35:07","[SQM PROACTIVE GAMAS] [ODP-SBM-FE/11]| IboosterG_6911730538062","MALANG","SBM","ODP-SBM-FE/11"
"INC18588528","2024-11-02 16:31:19","GAMAS R5 | ACCESS | DISTRIBUSI | TIANG TERTABRAK KENDARAAN | PENYAMBUNGAN | DS-KLJ-FE-04/04 | KLOJEN | (EST 02/11/2024 21:00) | ODC-KLJ-FW | GPON01-D5-KLJ-3 [6/1, 6/2], GPON02-D5-KLJ-5 [11/3, 11/4, 11/5, 11/6, 11/7, 11/8], GPON06-D5-KLJ-5 [9/2] | (PIC: M. ARIES +6281249392314)","MALANG","KLJ","ODC-KLJ-FW,ODP-KLJ-FW/29,ODP-KLJ-FW/05,ODP-KLJ-FW/40,ODP-KLJ-FW/36,ODP-KLJ-FW/37,DS-KLJ-FE-04-01-01-02/04-01"
"INC18587202","2024-11-02 16:05:13","[SQM PROACTIVE GAMAS] [ODP-TGS-FA/26]| IboosterG_9911730536214","PASURUAN","TGS","ODP-TGS-FA/26"
"INC18587200","2024-11-02 16:05:08","[SQM PROACTIVE GAMAS] [ODP-GIN-FD/53]| IboosterG_33921730533576","SINGARAJA","GIN","ODP-GIN-FD/53"
"INC18586545","2024-11-02 15:50:30","[SQM PROACTIVE GAMAS] [ODP-KLJ-FW/21]| IboosterG_69331730535497","MALANG","KLJ","ODP-KLJ-FW/21"
"INC18586538","2024-11-02 15:50:24","[SQM PROACTIVE GAMAS] [ODP-KRJ-FA/1]| IboosterG_44911730535353","MADIUN","KRJ","ODP-KRJ-FA/1"
"INC18586430","2024-11-02 15:50:24","[SQM PROACTIVE GAMAS] [ODP-MNZ-FAE/5]| IboosterG_44911730535375","MADIUN","MNZ","ODP-MNZ-FAE/5"
"INC18585459","2024-11-02 15:35:07","[SQM PROACTIVE GAMAS] [ODP-SPG-FP/1]| IboosterG_89121730534518","MADURA","SPG","ODP-SPG-FP/1"
"INC18585458","2024-11-02 15:35:07","[SQM PROACTIVE GAMAS] [ODP-SDA-FG/23]| IboosterG_7911730534523","SIDOARJO","SDA","ODP-SDA-FG/23"
"INC18585457","2024-11-02 15:35:06","[SQM PROACTIVE GAMAS] [ODP-SDA-FG/25]| IboosterG_7911730534477","SIDOARJO","SDA","ODP-SDA-FG/25"
"INC18585414","2024-11-02 15:29:05","GAMAS R5 | ACCESS | DISTRIBUSI | KU TERSERET KENDARAAN | PENYAMBUNGAN | DS-UBN-FE-05-06-03/01 | UBUNG| (EST 02/11/2024 18:30) | ODC-UBN-FAC | GPON05-D5-UBN-5 [12,2], [12,3],[12,5],[13,9] | (PIC 925766 / PUTU ANGGA SUDYATMIKA)","DENPASAR","UBN","ODC-UBN-FAC,ODP-UBN-FAC/04,ODP-UBN-FAC/07,ODP-UBN-FAC/06,ODP-UBN-FAC/03,ODP-UBN-FAC/01,ODP-UBN-FAC/05,DS-UBN-FE-05-06-03/01-01"
"INC18584148","2024-11-02 15:05:07","[SQM PROACTIVE GAMAS] [ODP-LWG-FG/7]| IboosterG_6911730532673","MALANG","LWG","ODP-LWG-FG/7"
"INC18584149","2024-11-02 15:05:07","[SQM PROACTIVE GAMAS] [ODP-GND-FM/26,ODP-GND-FM/27,ODP-GND-FM/25]| IboosterG_9911730532617","PASURUAN","GND","ODP-GND-FM/26,ODP-GND-FM/27,ODP-GND-FM/25"
"INC18583394","2024-11-02 14:51:03","[SQM PROACTIVE GAMAS] [ODP-SMP-FBS/27,ODP-SMP-FBS/53]| IboosterG_8911730531884","MADURA","SMP","ODP-SMP-FBS/27,ODP-SMP-FBS/53"
"INC18583391","2024-11-02 14:51:02","[SQM PROACTIVE GAMAS] [ODP-DMO-FPF/69]| IboosterG_7921730531732","SURABAYA SELATAN","DMO","ODP-DMO-FPF/69"
"INC18580483","2024-11-02 14:05:06","[SQM PROACTIVE GAMAS] [ODP-KLJ-FW/38,ODP-KLJ-FW/33]| IboosterG_69201730529125","MALANG","KLJ","ODP-KLJ-FW/38,ODP-KLJ-FW/33"
"INC18580480","2024-11-02 14:05:04","[SQM PROACTIVE GAMAS] [ODP-GIN-FG/7]| IboosterG_33911730526368","SINGARAJA","GIN","ODP-GIN-FG/7"
"INC18580399","2024-11-02 13:58:12","(REPAIR) TRA T3 : Termonitor Alarm LOS SKSO/SKKL Ruas Banyu Urip - Duduk Sampean","SURABAYA UTARA","DDS",""
"INC18580014","2024-11-02 13:50:41","[SQM PROACTIVE GAMAS] [ODP-KLJ-FW/40,ODP-KLJ-FW/39]| IboosterG_6991730528294","MALANG","KLJ","ODP-KLJ-FW/40,ODP-KLJ-FW/39"
"INC18580011","2024-11-02 13:50:40","[SQM PROACTIVE GAMAS] [ODP-KLJ-FW/37]| IboosterG_6981730528294","MALANG","KLJ","ODP-KLJ-FW/37"
"INC18580007","2024-11-02 13:50:39","[SQM PROACTIVE GAMAS] [ODP-KLJ-FW/30]| IboosterG_6961730528294","MALANG","KLJ","ODP-KLJ-FW/30"
"INC18580000","2024-11-02 13:50:38","[SQM PROACTIVE GAMAS] [ODP-KLJ-FW/29]| IboosterG_6951730528294","MALANG","KLJ","ODP-KLJ-FW/29"
"INC18580102","2024-11-02 13:50:37","[SQM PROACTIVE GAMAS] [ODP-KLJ-FW/24]| IboosterG_6941730528294","MALANG","KLJ","ODP-KLJ-FW/24"
"INC18579997","2024-11-02 13:50:36","[SQM PROACTIVE GAMAS] [ODP-KLJ-FW/20,ODP-KLJ-FW/21]| IboosterG_6931730528294","MALANG","KLJ","ODP-KLJ-FW/20,ODP-KLJ-FW/21"
"INC18580099","2024-11-02 13:50:35","[SQM PROACTIVE GAMAS] [ODP-KLJ-FC/52]| IboosterG_6921730528187","MALANG","KLJ","ODP-KLJ-FC/52"
"INC18579694","2024-11-02 13:50:34","[SQM PROACTIVE GAMAS] [ODP-BNL-FN/46]| IboosterG_6911730528257","PASURUAN","BNL","ODP-BNL-FN/46"
"INC18579990","2024-11-02 13:50:33","[SQM PROACTIVE GAMAS] [ODP-KLJ-FW/1]| IboosterG_6911730528187","MALANG","KLJ","ODP-KLJ-FW/1"
"INC18579661","2024-11-02 13:50:17","[SQM PROACTIVE GAMAS] [ODP-UTR-FA/29]| IboosterG_44911730528192","MADIUN","UTR","ODP-UTR-FA/29"
"INC18579106","2024-11-02 13:35:08","[SQM PROACTIVE GAMAS] [ODP-MYR-FCH/13]| IboosterG_7911730527444","SURABAYA SELATAN","MYR","ODP-MYR-FCH/13"
"INC18577573","2024-11-02 12:51:02","[SQM PROACTIVE GAMAS] [ODP-TNZ-FN/14]| IboosterG_44911730524663","MADIUN","TNZ","ODP-TNZ-FN/14"
"INC18576451","2024-11-02 12:35:08","[SQM PROACTIVE GAMAS] [ODP-KPO-FJ/3]| IboosterG_6911730523726","MALANG","KPO","ODP-KPO-FJ/3"
"INC18576243","2024-11-02 12:35:08","[SQM PROACTIVE GAMAS] [ODP-GND-FL/10]| IboosterG_9911730523615","PASURUAN","GND","ODP-GND-FL/10"
"INC18576242","2024-11-02 12:35:07","[SQM PROACTIVE GAMAS] [ODP-TBN-FV/11]| IboosterG_33931730521895","SINGARAJA","TBN","ODP-TBN-FV/11"
"INC18576450","2024-11-02 12:35:07","[SQM PROACTIVE GAMAS] [ODP-SMJ-FG/32]| IboosterG_44921730523722","MADIUN","SMJ","ODP-SMJ-FG/32"
"INC18576449","2024-11-02 12:35:07","[SQM PROACTIVE GAMAS] [ODP-APR-FE/19,ODP-APR-FE/20,ODP-APR-FE/32,ODP-APR-FE/28]| IboosterG_33921730521002","SINGARAJA","APR","ODP-APR-FE/19,ODP-APR-FE/20,ODP-APR-FE/32,ODP-APR-FE/28"
"INC18574853","2024-11-02 12:05:11","[SQM PROACTIVE GAMAS] [ODP-MRT-FAG/2]| IboosterG_7931730521977","SIDOARJO","MRT","ODP-MRT-FAG/2"
"INC18575009","2024-11-02 12:05:10","[SQM PROACTIVE GAMAS] [ODP-SGS-FH/17]| IboosterG_6921730521835","MALANG","SGS","ODP-SGS-FH/17"
"INC18574994","2024-11-02 12:04:29","GAMAS R5 | ACCESS | DISTRIBUSI | KU TERTARIK KENDARAAN | PENYAMBUNGAN | DS-TRE-FE-16-01 | TRENGGALEK | (EST 02/11/2024 15:00) | GPON03-D5-TRE-3 [1/16] | (PIC PAK PRASADJA +6282137573000)","KEDIRI","TRE","ODC-TRE-FZ,ODP-TRE-FZ/57,ODP-TRE-FZ/58"
"INC18574217","2024-11-02 11:50:14","[SQM PROACTIVE GAMAS] [ODP-BOW-FC/27]| IboosterG_9951730520966","JEMBER","BOW","ODP-BOW-FC/27"
"INC18574218","2024-11-02 11:50:14","[SQM PROACTIVE GAMAS] [ODP-BOW-FC/71]| IboosterG_9961730520966","JEMBER","BOW","ODP-BOW-FC/71"
"INC18574078","2024-11-02 11:50:14","[SQM PROACTIVE GAMAS] [ODP-BOW-FC/35]| IboosterG_9991730520966","JEMBER","BOW","ODP-BOW-FC/35"
"INC18574077","2024-11-02 11:50:13","[SQM PROACTIVE GAMAS] [ODP-GEN-FK/27,ODP-GEN-FK/26]| IboosterG_9911730521011","JEMBER","GEN","ODP-GEN-FK/27,ODP-GEN-FK/26"
"INC18574216","2024-11-02 11:50:13","[SQM PROACTIVE GAMAS] [ODP-BOW-FC/26]| IboosterG_99131730520966","JEMBER","BOW","ODP-BOW-FC/26"
"INC18574213","2024-11-02 11:50:12","[SQM PROACTIVE GAMAS] [ODP-KBN-FJ/9]| IboosterG_6911730520937","KEDIRI","KBN","ODP-KBN-FJ/9"
"INC18574076","2024-11-02 11:50:12","[SQM PROACTIVE GAMAS] [ODP-BOW-FP/4,ODP-BOW-FP/6]| IboosterG_9911730520943","JEMBER","BOW","ODP-BOW-FP/4,ODP-BOW-FP/6"
"INC18574070","2024-11-02 11:50:08","[SQM PROACTIVE GAMAS] [ODP-GIN-FA/34]| IboosterG_33911730518272","SINGARAJA","GIN","ODP-GIN-FA/34"
"INC18574208","2024-11-02 11:50:08","[SQM PROACTIVE GAMAS] [ODP-KLM-FE/22]| IboosterG_33921730518241","DENPASAR","KLM","ODP-KLM-FE/22"
"INC18573543","2024-11-02 11:35:07","[SQM PROACTIVE GAMAS] [ODP-KBR-FD/19]| IboosterG_9911730520091","JEMBER","KBR","ODP-KBR-FD/19"
"INC18573431","2024-11-02 11:35:06","[SQM PROACTIVE GAMAS] [ODP-MYR-FVM/10]| IboosterG_7911730520130","SURABAYA SELATAN","MYR","ODP-MYR-FVM/10"
"INC18573430","2024-11-02 11:35:05","[SQM PROACTIVE GAMAS] [ODP-MNZ-FL/66]| IboosterG_44911730520114","MADIUN","MNZ","ODP-MNZ-FL/66"
